Date,Open,High,Low,Close,Volume
2021-06-04,26276.90591508567,26923.05789530296,25846.136799051405,26249.982421875,2573377
2021-06-07,25953.828229135313,26546.134897391596,24499.98166315652,25388.443359375,38645108
2021-06-08,25388.443359375,25388.443359375,25388.443359375,25388.443359375,0
2021-06-09,24015.3667446909,25334.5975139757,23153.82855966148,25146.134765625,34315989
2021-06-10,25146.13457275398,25711.519425801536,25038.442300451305,25307.673828125,23999320
2021-06-11,25038.44331674591,27030.749588294882,24984.59802532603,26976.904296875,35775349
2021-06-14,27192.288797360976,28861.516541809382,26923.057259282727,28538.44140625,29924539
2021-06-15,28386.052734375,29204.882383970544,28113.11066263595,28386.052734375,23905905
2021-06-16,27730.990219199484,28222.288361565195,26721.102646006377,26966.75,35579017
2021-06-17,26257.098552926458,28058.52102194861,26257.098552926458,27567.224609375,17333388
2021-06-18,28113.110466228558,28113.110466228558,27348.870266633578,27567.224609375,12559422
2021-06-21,27348.870063867373,27567.224404989905,26693.807040499778,26748.396484375,20199603
2021-06-22,27239.694195309436,27239.694195309436,26802.985492190564,27021.33984375,14558332
2021-06-23,27021.337077047763,27730.987788360493,26857.570471551546,27239.69140625,15522434
2021-06-24,27294.281809057473,27567.225605945918,27130.516904675806,27403.458984375,11915667
2021-06-25,27567.225511823006,29314.05859375,27512.636065756004,29314.05859375,38146951
2021-06-28,29914.531020260885,29914.531020260885,29041.113655070396,29423.236328125,15525334
2021-06-29,29423.236231330815,30460.418490487897,29259.467900112584,29805.35546875,16797060
2021-06-30,29532.41279414098,30187.475840493516,29477.823348350317,30023.7109375,18720433
2021-07-01,30569.595858261364,31770.546523856112,30242.06604406733,31388.423828125,22104616
2021-07-02,31606.77734375,32207.25437780404,31115.482635494598,31606.77734375,20403988
2021-07-05,31606.77734375,31606.77734375,31606.77734375,31606.77734375,0
2021-07-06,31606.77734375,31606.77734375,31606.77734375,31606.77734375,0
2021-07-07,31606.77734375,31606.77734375,31606.77734375,31606.77734375,0
2021-07-08,31606.77734375,31606.77734375,31606.77734375,31606.77734375,0
2021-07-09,29314.059560913098,30023.712080062363,28440.64384972749,28713.5859375,21977217
2021-07-12,28713.5859375,28713.5859375,28713.5859375,28713.5859375,0
2021-07-13,27512.63481026151,28276.875,26884.866512273613,28276.875,20079292
2021-07-14,28276.875,28276.875,28276.875,28276.875,0
2021-07-15,27294.281715866473,29314.05859375,27294.281715866473,29314.05859375,21923263
2021-07-16,29314.05859375,29314.05859375,29314.05859375,29314.05859375,0
2021-07-19,27840.167225646077,28276.87591970052,26912.162109375,26912.162109375,26695779
2021-07-20,27348.870583843734,28768.173828125,26639.21982029771,28768.173828125,24650967
2021-07-21,28713.58493047874,28931.939279914506,28058.521882171437,28113.111328125,15312896
2021-07-22,27949.34459731179,28931.93916590057,27894.756868762586,28495.23046875,16113845
2021-07-23,28276.873532658366,28604.405025550048,27621.810546875,27621.810546875,19784392
2021-07-26,27621.8130601439,28167.698931299405,27294.2815374506,27730.990234375,15639525
2021-07-27,28276.87556224154,29150.292939309216,28167.698390108082,28386.052734375,23802827
2021-07-28,28331.46418616782,28931.93775691211,28276.874743087894,28604.40625,11329249
2021-07-29,28931.940047860317,29477.82421875,28768.17514003127,29477.82421875,20888455
2021-07-30,29477.822240691883,30023.7098093293,29259.467900112584,29805.35546875,24430154
2021-08-02,29532.41279414098,30351.240743487033,29477.823348350317,30023.7109375,2481251007
2021-08-03,29914.528427570796,30842.53515625,29750.763544385656,30842.53515625,29223286
2021-08-04,30842.53515625,30842.53515625,30842.53515625,30842.53515625,0
2021-08-05,30733.364199736938,31552.19216960057,30624.185305419887,31388.423828125,19671489
2021-08-06,31224.65395150726,31497.597709481302,30787.9453125,30787.9453125,26466591
2021-08-09,30624.184730026696,32862.317677688676,30624.184730026696,32371.01953125,36755718
2021-08-10,32371.01953125,32371.01953125,32371.01953125,32371.01953125,0
2021-08-11,32589.375314396057,32643.96476292927,31497.603515625004,31497.603515625,28489821
2021-08-12,31333.838604404005,32152.666594887636,31333.838604404005,31497.603515625,21970775
2021-08-13,31661.366325898514,32589.37315186899,31497.60142554443,32207.25390625,34598165
2021-08-16,33462.787443538495,34117.85041885575,33244.433118432746,33899.49609375,27267701
2021-08-17,33899.49609375,33899.49609375,33899.49609375,33899.49609375,0
2021-08-18,33244.435645638834,34117.85301245808,32862.31640625,32862.31640625,28363550
2021-08-19,33244.43455548867,34336.2062282114,33189.84511325797,34227.02734375,25303741
2021-08-20,34227.03093027324,34663.739645123416,33135.25914314781,34117.85546875,42859875
2021-08-23,34117.85373405697,34609.1484375,33735.73105220781,34609.1484375,23202881
2021-08-24,34390.796021414055,34718.32927647116,32589.375138925185,33408.203125,37522523
2021-08-25,33408.19760499984,33844.90625,32971.48895999968,33844.90625,17836055
2021-08-26,33844.91144082048,34008.67634921777,32589.374752476895,33353.61328125,19699191
2021-08-27,32862.318945743,33517.37858709995,32643.96458716447,33408.203125,17081330
2021-08-30,33626.55305905433,34117.8511598065,33135.25495830215,34063.26171875,19832871
2021-08-31,34336.20748653699,34499.97238485236,33299.02178365676,33735.73046875,15542406
2021-09-01,33462.79257323929,33844.91184215705,33244.43821466076,33408.203125,15140884
2021-09-02,33408.203125,33408.203125,33408.203125,33408.203125,0
2021-09-03,33408.203125,33408.203125,33408.203125,33408.203125,0
2021-09-06,33517.37517887367,33681.14350693869,32753.13671875,32753.13671875,27491896
2021-09-07,33026.081632063164,33517.37632999646,32643.962388877804,32971.4921875,39546075
2021-09-08,32971.484375,32971.484375,32971.484375,32971.484375,0
2021-09-09,36690.06389959683,37433.782014411925,36152.933959209346,36318.203125,21432598
2021-09-10,36359.51915223896,36607.42631497569,36028.97741338275,36194.25,11075649
2021-09-13,36194.249145214075,36194.249145214075,35285.25852623221,36028.9765625,12813936
2021-09-14,35615.803106550724,35781.075702486625,35119.9921875,35119.9921875,8893693
2021-09-15,34706.813210773034,35657.11940343092,34624.178636276316,35450.53125,8240106
2021-09-16,35574.48753335061,35698.43768732943,34996.038599142696,35119.9921875,5164111
2021-09-17,35161.31064388586,36318.20162540916,34954.72247798835,35533.16796875,14945461
2021-09-20,36111.613079399925,36152.932085895874,35326.57943100405,35367.8984375,8071151
2021-09-21,35367.8984375,35367.8984375,35367.8984375,35367.8984375,0
2021-09-22,35367.8984375,35367.8984375,35367.8984375,35367.8984375,0
2021-09-23,34706.81426450559,35285.25973792304,34541.54511049441,34624.1796875,6144225
2021-09-24,34706.81603745372,34954.7232155128,34541.546875,34541.546875,548478662
2021-09-27,34541.54551607932,34665.49566585396,33054.109375,33054.109375,11612307
2021-09-28,33054.11094915408,33797.82905511223,32888.838350953076,33549.921875,7317765
2021-09-29,33467.28391617112,33508.599485768646,32888.83503240211,33136.7421875,5873980
2021-09-30,33302.012115395635,33632.55385181615,33136.74296437451,33591.23828125,4644795
2021-10-01,33219.38002954395,33384.65262732986,32393.02734375,32393.02734375,11416008
2021-10-04,32227.75658861787,32310.39116624025,31277.450360014627,31897.21484375,1906
2021-10-05,32599.615238286984,33632.55608675529,32393.02706859332,33384.65234375,10296409
2021-10-06,33384.65234375,33384.65234375,33384.65234375,33384.65234375,0
2021-10-07,33054.1092101749,33839.14284859873,32847.521049076175,33632.5546875,9048286
2021-10-08,33632.5546875,33632.5546875,33632.5546875,33632.5546875,0
2021-10-11,33632.5546875,33632.5546875,33632.5546875,33632.5546875,0
2021-10-12,34624.18023215575,34830.76839510862,34211.00390625,34211.00390625,8034870
